id,tweet,label2,label
1330,"it has been great following you and darth. especially times when you both line up, basically a gu",positive,2
1331,what happened?,neutral,1
1332,". and i zoom about art, quarantine, and films that make us cry &gt;&gt;&gt;",negative,0
1333,hand-washing and social distancing should be seen not as technocratic regulations imposed from abo,negative,0
1334,"icbc giving drivers a break on cancellation, re-plating fees during pandemic",neutral,1
1335,rvk: why is the debate on identity happening now and why is it so important?,neutral,1
1336,"third, the issue of people avoiding urgent non-covid medical care right now is real. i ignored symptoms for several",negative,0
1337,steps to prepare for the post covid-19 reboot via,neutral,1
1338,"amid the covid-19 pandemic, ctv news is making our live local newscasts open to watch without a login on",neutral,1
1339,"by including kentucky, we are telling iowa and dakotas things about themselves in a tone that only upper midwestern",neutral,1
134,can you believe this is bangalore ? nostalgic memories.. how can we maintain this after ,neutral,1
1340,just in: navy identifies uss roosevelt sailor who died from coronavirus,neutral,1
1341,"days of the day moratorium on evictions have already passed, too. would like to assume that it, along with lo",neutral,1
1342,she has no sex appeal to me like draya but shes beautiful tho,positive,2
1343,fyre festival fraudster billy mcfarland seeks early release amid covid-19 pandemic,neutral,1
1344,woahhh wooooooahhhh wait. why is it starting like this. whats happening.,positive,2
1345,look at it this way. about % of americans are smokers but cdc test results show only % of pos,positive,2
1346,watch live: president trump and the coronavirus task force hold a briefing at the white house to provide an update,neutral,1
1347,were back with episode trying to get to the bottom of why addisons old coach put him on blast like that and ho,positive,2
1348,the chinese communist party is shitty af. and dumb fucks still using tiktok like its not having ccp eyes and ears,negative,0
1349,"all of a sudden, conservatives hate china?",negative,0
135,guess what happened,neutral,1
1350,excellent. many retirement homes would love to give you the name of a resident who would enjoy a pen pal too.,positive,2
1351,more face masks you can pre-order now from and theyre maryland themed! how cool!,positive,2
1352,the white house task force give an update on the novel coronavirus pandemic. watch live:,neutral,1
1353,this is a visual representation of me trying to get the b,neutral,1
1354,is ebola racist? is west nile racist? neither is the wuhan.. give me a break..,neutral,1
1355,everyone is sleeping way later in the night during quarantine but im sleeping way earlier and taking too many naps,neutral,1
1356,"im hearing she is at large , she went to rehab then jumped the fence and not sure where she is , last seen out of",neutral,1
1357,cotton claims chinas leaders decided to let rest of the world suffer from coronavirus,negative,0
1358,cummings working overtime to keep the brand clean. he has slipped off the radar so not to b,neutral,1
1359,anybody want to help me out and ask why blocked me? i love that dude. baffled on how this happen. big fan.,positive,2
136,a top lady talk show host recommends turmeric curcumin with black pepper before bed. i find it useful.,positive,2
1360,"the day i get ripped abs,, , then u will all see",neutral,1
1361,"the comes on top of fisagate, russiagate, epsteingate. just another sign that the",positive,2
1362,"new job: respiratory therapist (, wisconsin) all medical personnel ",neutral,1
1363,empty town hall i hope..6 feet apart from cooper wearing mask and,positive,2
1364,greatness doesnt just happen we earn it!!!,positive,2
1365,breaking: far-right legislators in kansas are pushing to reopen the state despite warnings from public health offic,negative,0
1366,trump supporters fear wants to make a covid-19 vaccine to secretly implant them with brain chi,negative,0
1367,happened for a couple weeks - no one thought to tell me &amp; i couldnt understand the news radio they,negative,0
1368,"wanted to draw bummed out, post-ritual papa ivlook, that initial rush of post-coronation bde confidence can only l",positive,2
1369,"in the face of this pandemic, residents have gone above and beyond to help our community. if you know someon",positive,2
137,"schiff throws a temper tantrum, just couldnt take it after trump releases video the clip the president played sh",negative,0
1370,this happened to me lol,positive,2
1371,i par boil mine and dry them out in the pan before frying. onions first - sometimes with,neutral,1
1372,"although the crisis is unfolding quickly, here are some snapshots of how the current numbers compare t",negative,0
1373,and heres suggesting taking it on the chin when it comes to might actually be an economi,neutral,1
1374,this has aged exceptionally well into the quarantine,positive,2
1375,early today,neutral,1
1376,"., aka hood naruto, flipped his fame from vine to youtube with a bottle &amp; anime parodies! ",neutral,1
1377,vp pence: new guidelines the product of the best science and the best common sense. says we are slowing the spre,positive,2
1378,tjs isnt paying at-risk workers to stay home. so if youre immunocompromised or an eld,negative,0
1379,something big looks like its gonna happen tomorrow! are you ready hokies?!?! i know i am!! lets keep our recruitin,positive,2
138,coronavirus: is president trump right to criticise the who?,negative,0
1380,god bless everyone who is lending a helping hand during this difficult time! you give us all hope. ,positive,2
1381,a -year-old man who attended a central church that has bucked state stay-at-home restrictions has died from the i,neutral,1
1382,"watching this clown show, im ready to go peppermint!!!",positive,2
1383,update: media matters pressured twitter to ban owen shroyer for streaming himself violating the the social dista,negative,0
1384,the slow march of the hairline has been happening for like years now,positive,2
